Time,Bx (µT),By (µT),Bz (µT),Vx,Vy,Vz
1757985807.6488552,43.156,-89.71799999999999,29.207,5,-10,5
1757985810.7061458,43.356,-89.33700000000002,38.846000000000004,5,-10,6
1757985813.7667387,43.52300000000001,-89.10800000000002,47.066,5,-10,7
1757985816.732085,39.763,-89.13799999999999,55.513999999999996,5,-10,8
1757985819.7092938,39.038000000000004,-88.944,64.03399999999999,5,-10,9
1757985822.7678869,43.563,-88.47900000000001,72.328,5,-10,10
1757985825.8427923,43.60799999999999,-88.40599999999999,80.84700000000001,5,-10,11
1757985828.9059374,43.886,-87.91799999999999,89.809,5,-10,12
1757985831.966919,43.64,-87.535,99.264,5,-10,13
1757985834.945379,43.986999999999995,-87.578,107.501,5,-10,14
1757985838.0049894,43.974000000000004,-87.126,115.84100000000001,5,-10,15
1757985841.0826857,44.096999999999994,-86.535,124.306,5,-10,16
1757985844.159414,44.274,-86.673,132.784,5,-10,17
1757985847.2196,43.992,-86.36,141.454,5,-10,18
1757985850.2832713,44.031,-86.03299999999999,149.777,5,-10,19
1757985853.3602216,43.956,-85.918,157.15100000000004,5,-10,20
1757985856.4213316,42.023,-89.414,-181.97800000000004,5,-9,-20
1757985859.5025334,42.32,-89.252,-172.54900000000004,5,-9,-19
1757985862.561118,42.17,-89.02399999999999,-163.40699999999998,5,-9,-18
1757985865.6359813,41.989,-88.504,-155.34099999999998,5,-9,-17
1757985868.6980953,42.255,-88.19800000000001,-146.78199999999998,5,-9,-16
1757985871.7733433,42.446999999999996,-88.08500000000001,-138.32199999999997,5,-9,-15
1757985874.8354177,42.512,-87.756,-130.15300000000002,5,-9,-14
1757985877.91322,42.594,-87.43,-121.11799999999998,5,-9,-13
1757985880.9733555,42.518,-87.406,-112.694,5,-9,-12
1757985884.0462697,42.285000000000004,-87.03999999999999,-104.426,5,-9,-11
1757985887.110525,42.17699999999999,-86.79899999999999,-95.099,5,-9,-10
1757985890.1756892,42.582,-86.91,-86.95,5,-9,-9
1757985893.25624,42.82000000000001,-86.72200000000001,-78.459,5,-9,-8
1757985896.318489,43.07700000000001,-86.362,-69.218,5,-9,-7
1757985899.3800771,42.745000000000005,-85.918,-60.69199999999999,5,-9,-6
1757985902.4571447,42.71,-85.614,-51.903000000000006,5,-9,-5
1757985905.515643,43.133,-85.22099999999999,-43.50000000000001,5,-9,-4
1757985908.5921912,42.95799999999999,-85.547,-34.32299999999999,5,-9,-3
1757985911.655331,43.142999999999994,-85.03599999999999,-25.181000000000004,5,-9,-2
1757985914.7170432,43.305,-84.687,-16.703,5,-9,-1
1757985917.7929623,43.163,-84.186,-8.646,5,-9,0
1757985920.869571,43.315999999999995,-84.252,-5.044000000000001,5,-9,1
1757985923.9242945,43.137,-84.12699999999998,2.2909999999999995,5,-9,2
1757985926.9854853,43.399,-83.72,11.655999999999999,5,-9,3
1757985930.0599296,43.654999999999994,-83.617,22.235999999999997,5,-9,4
1757985933.1205812,43.47,-83.337,30.938,5,-9,5
1757985936.1970646,43.57500000000001,-82.99999999999999,39.414,5,-9,6
1757985939.2543123,43.90599999999999,-82.762,48.626999999999995,5,-9,7
1757985942.3265424,43.894999999999996,-82.36300000000001,57.161,5,-9,8
1757985945.4039283,44.093,-81.90899999999998,65.425,5,-9,9
1757985948.4641013,44.03,-81.702,73.156,5,-9,10
1757985951.5260422,44.012,-81.64500000000001,81.758,5,-9,11
1757985954.593628,44.08800000000001,-81.37199999999999,90.82000000000001,5,-9,12
1757985957.6582592,44.101,-81.142,99.657,5,-9,13
1757985960.6395848,42.944,-80.875,108.31500000000001,5,-9,14
1757985963.7020307,44.290000000000006,-80.704,116.48299999999999,5,-9,15
1757985966.7817466,44.011,-80.28200000000001,125.15200000000002,5,-9,16
1757985969.8446827,44.153000000000006,-79.86900000000001,133.88199999999998,5,-9,17
1757985972.9050496,44.316,-79.66199999999999,141.68200000000002,5,-9,18
1757985975.9819074,44.428999999999995,-79.614,150.03699999999998,5,-9,19
1757985979.0442808,44.611,-79.63699999999999,158.406,5,-9,20
1757985982.1157804,42.19499999999999,-82.96,-181.417,5,-8,-20
1757985985.19355,42.298,-82.62100000000001,-173.166,5,-8,-19
1757985988.257309,42.542,-82.309,-164.998,5,-8,-18
1757985991.3177776,42.597,-82.25500000000001,-156.05800000000002,5,-8,-17
1757985994.3979318,42.824,-81.862,-147.70700000000002,5,-8,-16
1757985997.4595978,42.652,-81.616,-138.824,5,-8,-15
1757986000.5360906,42.987,-81.072,-130.289,5,-8,-14
1757986003.5962458,43.045,-80.904,-121.772,5,-8,-13
1757986006.6727262,42.702999999999996,-80.583,-112.86999999999998,5,-8,-12
1757986009.7364044,42.922,-80.434,-104.16100000000002,5,-8,-11
1757986012.8108966,42.81,-80.244,-95.376,5,-8,-10
1757986015.874063,42.80499999999999,-80.15400000000001,-86.85400000000001,5,-8,-9
1757986018.9388387,42.71400000000001,-80.343,-78.149,5,-8,-8
1757986022.0172174,42.804,-79.969,-69.16099999999999,5,-8,-7
1757986025.080501,42.836,-79.20299999999999,-61.020999999999994,5,-8,-6
1757986028.1568499,42.919,-79.33800000000001,-52.10300000000001,5,-8,-5
1757986031.2161148,43.298,-78.99699999999999,-43.242000000000004,5,-8,-4
1757986034.2736754,43.443999999999996,-78.82100000000001,-34.608000000000004,5,-8,-3
1757986037.3521833,43.288,-78.38700000000001,-26.110000000000003,5,-8,-2
1757986040.4120939,43.484,-78.265,-17.633,5,-8,-1
1757986043.487114,43.57199999999999,-77.644,-8.772,5,-8,0
1757986046.5503488,43.19499999999999,-77.49600000000001,-2.752,5,-8,1
1757986049.6150491,43.31499999999999,-77.333,3.0119999999999996,5,-8,2
1757986052.676242,43.764,-77.13699999999999,11.001000000000001,5,-8,3
1757986055.755166,43.64,-76.455,18.502999999999997,5,-8,4
1757986058.8163087,43.80499999999999,-76.76599999999999,28.250999999999998,5,-8,5
1757986061.8768828,44.053,-75.763,36.48899999999999,5,-8,6
1757986064.851614,40.023,-75.654,44.137,5,-8,7
1757986067.9161744,43.86,-75.562,52.924000000000014,5,-8,8
1757986070.9791477,43.961,-75.337,63.376999999999995,5,-8,9
1757986074.0565245,43.825,-75.208,72.755,5,-8,10
1757986077.1183887,44.13,-74.946,81.513,5,-8,11
1757986080.1940987,44.332,-74.53900000000002,90.944,5,-8,12
1757986083.2540786,44.67,-74.072,99.42399999999999,5,-8,13
1757986086.326711,44.397,-74.011,108.096,5,-8,14
1757986089.404698,44.59100000000001,-73.753,116.62600000000002,5,-8,15
1757986092.4673147,44.402,-73.554,125.418,5,-8,16
1757986095.532561,44.4,-73.17699999999999,133.935,5,-8,17
1757986098.5942285,44.59,-73.011,142.554,5,-8,18
1757986101.5689313,40.963,-72.77099999999999,150.946,5,-8,19
1757986104.6288495,44.85,-72.501,159.445,5,-8,20
1757986107.7069426,42.751999999999995,-76.05600000000001,-181.99299999999997,5,-7,-20
1757986110.7730436,42.958000000000006,-75.776,-173.297,5,-7,-19
1757986113.8505964,43.01700000000001,-75.204,-165.18800000000002,5,-7,-18
1757986116.9092665,43.141999999999996,-75.096,-156.385,5,-7,-17
1757986119.985551,43.19199999999999,-74.881,-147.25500000000002,5,-7,-16
1757986123.0493972,43.087,-74.603,-138.59199999999998,5,-7,-15
1757986126.1123707,43.038,-74.458,-130.667,5,-7,-14
1757986129.1865993,43.144999999999996,-74.17,-121.70800000000001,5,-7,-13
1757986132.264065,42.939,-74.125,-112.83000000000001,5,-7,-12
1757986135.3227365,43.244,-73.551,-104.11699999999999,5,-7,-11
1757986138.3945935,43.052,-73.443,-95.536,5,-7,-10
1757986141.4576163,43.447,-72.85400000000001,-86.564,5,-7,-9
1757986144.5325866,43.39999999999999,-72.65299999999999,-78.799,5,-7,-8
1757986147.5933642,43.32599999999999,-72.6,-69.615,5,-7,-7
1757986150.6575186,43.54600000000001,-72.35,-60.64300000000001,5,-7,-6
1757986153.731466,43.618,-72.124,-52.068,5,-7,-5
1757986156.7931457,43.54,-72.16600000000001,-43.623000000000005,5,-7,-4
1757986159.771236,42.696,-71.39200000000001,-34.995,5,-7,-3
1757986162.8318753,43.498000000000005,-71.225,-26.395999999999997,5,-7,-2
1757986165.9047747,43.675999999999995,-70.90700000000001,-17.572,5,-7,-1
1757986168.964842,43.569,-70.49300000000001,-8.929,5,-7,0
1757986172.0270014,43.806,-70.328,-4.121,5,-7,1
1757986175.0916855,43.693,-70.08,3.4939999999999998,5,-7,2
1757986178.1697502,44.36000000000001,-70.198,12.34,5,-7,3
1757986181.2308183,44.25599999999999,-70.062,20.613999999999997,5,-7,4
1757986184.2934237,44.287,-69.79299999999999,28.704,5,-7,5
1757986187.27318,39.504999999999995,-69.351,37.86300000000001,5,-7,6
1757986190.333794,44.230000000000004,-69.488,46.199,5,-7,7
1757986193.394138,44.112,-69.114,55.312,5,-7,8
1757986196.360651,39.991,-68.60300000000001,63.614,5,-7,9
1757986199.3395882,39.232000000000006,-68.45500000000001,71.875,5,-7,10
1757986202.3993187,43.30400000000001,-68.05600000000001,80.744,5,-7,11
1757986205.4659777,43.667,-68.00899999999999,89.85500000000002,5,-7,12
1757986208.5307195,43.56400000000001,-67.617,98.33,5,-7,13
1757986211.6046805,43.475,-67.598,106.542,5,-7,14
1757986214.681096,43.562,-67.00699999999999,115.19200000000001,5,-7,15
1757986217.7410173,43.681000000000004,-66.67699999999999,124.16699999999999,5,-7,16
1757986220.816238,43.495000000000005,-66.726,132.36999999999998,5,-7,17
1757986223.879456,43.347,-66.81099999999999,140.99999999999997,5,-7,18
1757986226.9572842,43.575,-66.28299999999999,149.933,5,-7,19
1757986230.016864,43.79,-65.916,159.42499999999998,5,-7,20
1757986233.0918853,41.33,-69.36300000000001,-182.637,5,-6,-20
1757986236.1546993,41.388999999999996,-68.992,-173.725,5,-6,-19
1757986239.2300591,41.696999999999996,-68.87899999999999,-165.106,5,-6,-18
1757986242.2915785,41.732,-68.759,-156.24,5,-6,-17
1757986245.3697367,42.03,-68.277,-147.645,5,-6,-16
1757986248.4290183,41.701,-68.118,-139.06900000000002,5,-6,-15
1757986251.5017555,42.03000000000001,-67.505,-130.962,5,-6,-14
1757986254.5780995,41.938,-67.44300000000001,-122.27200000000002,5,-6,-13
1757986257.6374092,41.79600000000001,-67.227,-113.81800000000001,5,-6,-12
1757986260.7018106,41.813,-67.02000000000001,-105.38500000000002,5,-6,-11
1757986263.6786957,38.126,-66.979,-96.26,5,-6,-10
1757986266.7378597,41.88699999999999,-66.589,-87.47899999999998,5,-6,-9
1757986269.8056426,41.968999999999994,-66.33599999999998,-79.36599999999999,5,-6,-8
1757986272.8840418,42.088,-66.13,-70.30799999999999,5,-6,-7
1757986275.9421058,42.408,-66.19000000000001,-61.653,5,-6,-6
1757986279.0186625,42.88600000000001,-65.91600000000001,-52.803999999999995,5,-6,-5
1757986282.0787044,42.50599999999999,-65.229,-43.85,5,-6,-4
1757986285.15408,42.85300000000001,-64.918,-35.757,5,-6,-3
1757986288.2158263,42.888,-64.782,-26.514999999999997,5,-6,-2
1757986291.2759492,42.586,-64.255,-18.070999999999998,5,-6,-1
1757986294.353455,42.82899999999999,-64.08099999999999,-9.675999999999998,5,-6,0
1757986297.413544,42.71,-64.18,-2.41,5,-6,1
1757986300.4761496,42.779999999999994,-63.67999999999999,5.087000000000001,5,-6,2
1757986303.5425127,42.846999999999994,-63.43599999999999,12.684999999999999,5,-6,3
1757986306.5175664,38.55499999999999,-63.281000000000006,20.367,5,-6,4
1757986309.579185,42.729,-62.79099999999998,29.354000000000003,5,-6,5
1757986312.6558743,43.017999999999994,-62.67900000000001,37.249,5,-6,6
1757986315.7184436,43.28900000000001,-62.64400000000002,48.67199999999999,5,-6,7
1757986318.7790937,43.155,-62.15599999999999,57.238000000000014,5,-6,8
1757986321.8576205,43.07000000000001,-61.926,63.107000000000006,5,-6,9
1757986324.9203439,43.129000000000005,-61.675,71.83399999999999,5,-6,10
1757986327.9859629,43.116,-61.50500000000001,81.111,5,-6,11
1757986331.049082,43.48700000000001,-61.371,90.26599999999999,5,-6,12
1757986334.124476,43.122,-60.914,99.447,5,-6,13
1757986337.2007818,43.52,-60.882000000000005,107.725,5,-6,14
1757986340.260721,43.673,-60.56699999999999,115.58900000000001,5,-6,15
1757986343.3223586,43.535999999999994,-59.934000000000005,124.357,5,-6,16
1757986346.3050148,39.697,-59.928,133.40800000000002,5,-6,17
1757986349.3696659,43.685,-59.53099999999999,141.058,5,-6,18
1757986352.4324818,44.017999999999994,-59.43299999999999,149.855,5,-6,19
1757986355.4980805,43.795,-59.176,159.089,5,-6,20
1757986358.578491,41.728,-62.786,-182.97,5,-5,-20
1757986361.6371908,41.876000000000005,-62.370000000000005,-174.666,5,-5,-19
1757986364.7187953,42.055,-62.166,-165.741,5,-5,-18
1757986367.7826378,42.151,-62.071000000000005,-157.632,5,-5,-17
1757986370.8433967,42.273,-61.63000000000002,-148.705,5,-5,-16
1757986373.9197545,42.416999999999994,-61.80899999999999,-140.31900000000002,5,-5,-15
1757986376.9816346,42.362,-61.447,-131.348,5,-5,-14
1757986380.0619454,42.663999999999994,-61.027,-122.975,5,-5,-13
1757986383.123737,42.50599999999999,-60.717,-114.362,5,-5,-12
1757986386.2016802,42.194,-60.301,-105.57300000000001,5,-5,-11
1757986389.2640843,42.614999999999995,-59.884,-97.095,5,-5,-10
1757986392.3254201,42.76800000000001,-59.592000000000006,-88.224,5,-5,-9
1757986395.3999639,42.991,-59.40599999999999,-79.48300000000002,5,-5,-8
1757986398.4619863,42.791,-59.48199999999999,-70.29599999999999,5,-5,-7
1757986401.538613,42.583999999999996,-59.26800000000001,-62.043000000000006,5,-5,-6
1757986404.5983448,42.695,-58.838,-52.69100000000001,5,-5,-5
1757986407.6761293,42.935,-58.76299999999999,-43.705000000000005,5,-5,-4
1757986410.7398899,43.269000000000005,-58.21999999999999,-35.556,5,-5,-3
1757986413.798502,42.866,-58.21300000000001,-26.874000000000002,5,-5,-2
1757986416.7765763,39.587,-57.91600000000001,-18.3,5,-5,-1
1757986419.8418095,42.922,-57.57600000000001,-9.44,5,-5,0
1757986422.9024687,42.937,-57.326,-5.330999999999999,5,-5,1
1757986425.967251,42.97200000000001,-57.658,0.009999999999999998,5,-5,2
1757986429.0416873,43.211999999999996,-57.184000000000005,8.073,5,-5,3
1757986432.1013317,43.28600000000001,-56.608000000000004,17.988999999999997,5,-5,4
1757986435.1639454,43.611,-56.367000000000004,25.315000000000005,5,-5,5
1757986438.2419977,43.634,-56.30999999999999,35.059999999999995,5,-5,6
1757986441.3032265,43.853,-55.93000000000001,42.190000000000005,5,-5,7
1757986444.3804455,43.509,-55.608000000000004,50.907,5,-5,8
1757986447.4486313,43.443,-54.879999999999995,59.970000000000006,5,-5,9
1757986450.509391,43.644,-55.291999999999994,70.588,5,-5,10
1757986453.5723696,43.614999999999995,-54.992999999999995,80.38499999999999,5,-5,11
1757986456.638161,43.444,-54.77499999999999,88.864,5,-5,12
1757986459.7164178,43.230000000000004,-54.290000000000006,97.6,5,-5,13
1757986462.7789736,43.17400000000001,-53.637,106.136,5,-5,14
1757986465.8550797,43.546,-53.572,114.707,5,-5,15
1757986468.91768,43.743,-53.725,123.06700000000001,5,-5,16
1757986471.9794505,43.778000000000006,-53.116,131.624,5,-5,17
1757986475.0574653,43.94499999999999,-53.00500000000001,141.046,5,-5,18
1757986478.1206014,44.099000000000004,-52.482000000000006,150.626,5,-5,19
1757986481.1965718,44.440000000000005,-52.379,158.513,5,-5,20
1757986484.2598126,42.033,-55.79,-182.804,5,-4,-20
1757986487.329035,41.702999999999996,-55.215999999999994,-174.262,5,-4,-19
1757986490.4061277,41.891,-55.288,-165.228,5,-4,-18
1757986493.467267,41.952000000000005,-55.037,-157.35,5,-4,-17
1757986496.5406554,42.074,-54.784000000000006,-148.25,5,-4,-16
1757986499.6146286,42.169,-54.790000000000006,-140.05200000000002,5,-4,-15
1757986502.6747603,42.01099999999999,-54.75100000000001,-131.04899999999998,5,-4,-14
1757986505.7511582,42.237,-54.624,-122.38900000000001,5,-4,-13
1757986508.8106399,42.090999999999994,-54.198,-114.07300000000001,5,-4,-12
1757986511.7838385,38.440000000000005,-53.698,-105.38900000000001,5,-4,-11
1757986514.8576612,42.108,-53.46100000000001,-96.479,5,-4,-10
1757986517.9127188,42.49100000000001,-53.220000000000006,-87.656,5,-4,-9
1757986520.9932795,42.059999999999995,-52.879000000000005,-79.598,5,-4,-8
1757986524.051357,42.761,-52.708000000000006,-70.428,5,-4,-7
1757986527.1241877,42.981,-52.099000000000004,-61.81400000000001,5,-4,-6
1757986530.1868672,42.892999999999994,-51.95799999999999,-52.999,5,-4,-5
1757986533.2625234,42.765,-51.510000000000005,-44.42100000000001,5,-4,-4
1757986536.3209636,42.940000000000005,-51.507999999999996,-35.378,5,-4,-3
1757986539.397968,42.843,-51.45399999999999,-26.211000000000002,5,-4,-2
1757986542.4570847,43.009,-51.351,-17.521,5,-4,-1
1757986545.531906,43.092999999999996,-50.96600000000001,-9.195,5,-4,0
1757986548.5902033,42.733000000000004,-50.541,-3.5860000000000007,5,-4,1
1757986551.6509027,42.997,-50.509,3.647,5,-4,2
1757986554.7262373,43.088,-50.01700000000001,11.238000000000003,5,-4,3
1757986557.7889242,42.988,-50.065000000000005,19.637,5,-4,4
1757986560.8667064,43.193,-49.771,28.497999999999998,5,-4,5
1757986563.9268563,43.419,-49.489,36.56699999999999,5,-4,6
1757986567.000421,42.952000000000005,-49.17,46.739999999999995,5,-4,7
1757986570.0665164,43.088,-48.693,55.059000000000005,5,-4,8
1757986573.126239,43.13,-48.769000000000005,64.267,5,-4,9
1757986576.2027745,43.169,-47.902,72.30300000000001,5,-4,10
1757986579.2666318,43.277,-47.594,81.87899999999999,5,-4,11
1757986582.3392587,43.49399999999999,-47.74400000000001,89.737,5,-4,12
1757986585.3989294,43.790000000000006,-47.30499999999999,98.33099999999999,5,-4,13
1757986588.465724,43.956,-47.30300000000001,107.359,5,-4,14
1757986591.545417,43.93,-47.259,116.952,5,-4,15
1757986594.6104674,43.686,-46.98199999999999,124.88499999999999,5,-4,16
1757986597.6713123,43.98,-46.624,133.763,5,-4,17
1757986600.7480764,44.129000000000005,-46.44,142.428,5,-4,18
1757986603.8106887,44.166999999999994,-45.92399999999999,151.361,5,-4,19
1757986606.8867357,43.616,-45.769,159.89899999999997,5,-4,20
1757986609.9509282,42.021,-49.328,-183.627,5,-3,-20
1757986613.0264955,42.29,-49.279,-174.80900000000003,5,-3,-19
1757986616.086973,42.24400000000001,-48.87,-166.559,5,-3,-18
1757986619.1646137,41.834999999999994,-48.553,-157.718,5,-3,-17
1757986622.2262282,42.239999999999995,-48.33800000000001,-149.1,5,-3,-16
1757986625.302757,42.477999999999994,-48.19799999999999,-141.113,5,-3,-15
1757986628.3653822,42.248000000000005,-47.644,-132.22400000000002,5,-3,-14
1757986631.442411,42.435,-47.462,-123.19300000000003,5,-3,-13
1757986634.5044143,42.439,-47.259,-115.08,5,-3,-12
1757986637.5796876,42.456999999999994,-47.225,-105.9,5,-3,-11
1757986640.6419096,42.804,-47.074,-97.105,5,-3,-10
1757986643.7168922,43.078,-46.614000000000004,-88.115,5,-3,-9
1757986646.779971,43.011999999999986,-46.352,-79.82300000000001,5,-3,-8
1757986649.8417494,42.895,-46.13099999999999,-70.232,5,-3,-7
1757986652.9055643,42.833,-46.076,-61.27199999999999,5,-3,-6
1757986655.9838278,42.72,-45.681,-53.327999999999996,5,-3,-5
1757986659.0483055,42.799,-45.55499999999999,-44.209999999999994,5,-3,-4
1757986662.1241226,42.779999999999994,-45.556000000000004,-35.47500000000001,5,-3,-3
1757986665.1899054,42.84499999999999,-45.299,-26.666999999999994,5,-3,-2
1757986668.2532284,42.718,-44.931000000000004,-17.583,5,-3,-1
1757986671.3265097,42.833,-44.692,-9.209999999999999,5,-3,0
1757986674.388629,42.989000000000004,-44.49,-1.7259999999999998,5,-3,1
1757986677.4560082,43.221,-44.51800000000001,6.62,5,-3,2
1757986680.5167441,43.578,-44.045,14.825999999999999,5,-3,3
1757986683.5799623,43.361000000000004,-44.092000000000006,23.196000000000005,5,-3,4
